year,month,day,hour,minute,WDIR,WSPD,GST,PRES,WTMP,WVHT
2023,07,16,20,10,307,4.5,5.6,1013.7,12.2,1.82
2023,07,16,21,40,283,3.3,4.3,1013.5,12.3,1.76
2023,07,16,23,10,296,4.5,5.8,1012.7,12.6,1.74
2023,07,17,00,40,306,3.7,4.8,1012.2,12.6,1.77
2023,07,17,02,10,281,3.4,5.0,1012.1,12.6,1.75
2023,07,17,03,40,253,2.5,3.4,1012.0,12.8,1.75
2023,07,17,05,10,225,2.5,3.3,1012.3,12.8,1.59
2023,07,17,06,40,261,2.3,3.4,1012.8,12.8,1.66
2023,07,17,08,10,352,1.8,3.3,1012.5,12.8,1.66
2023,07,17,09,40,306,1.2,2.0,1012.1,12.8,1.69
2023,07,17,11,10,190,0.4,1.3,1012.1,12.6,1.83
2023,07,17,12,40,63,1.3,2.2,1011.9,12.7,1.67
2023,07,17,14,10,43,2.2,3.3,1012.5,12.1,1.90
2023,07,17,15,40,318,4.0,5.8,1013.5,12.2,1.76
2023,07,17,17,10,316,4.7,6.1,1013.7,12.7,1.81
2023,07,17,18,40,317,4.8,6.1,1013.7,12.8,1.80
2023,07,17,20,10,309,4.6,5.9,1013.6,13.2,1.68
2023,07,17,21,40,306,4.7,6.1,1013.6,13.7,1.76
2023,07,17,23,40,303,5.6,6.9,1012.9,13.8,1.81
2023,07,18,01,10,286,4.6,5.9,1012.6,14.1,1.72
2023,07,18,02,40,275,3.8,5.0,1012.9,14.0,1.95
2023,07,18,04,10,276,3.8,5.8,1012.8,13.8,1.92
2023,07,18,05,40,283,4.7,6.0,1013.4,13.4,2.00
2023,07,18,07,40,294,5.0,6.6,1013.3,13.3,2.18
2023,07,18,09,10,289,4.9,6.8,1013.4,13.2,2.07
2023,07,18,10,40,284,5.3,7.0,1013.2,13.1,1.95
2023,07,18,12,10,283,4.0,5.6,1013.4,13.2,1.91
2023,07,18,13,40,300,3.5,5.8,1013.7,13.7,1.70
2023,07,18,15,10,286,5.8,7.1,1014.7,13.5,1.65
2023,07,18,17,10,272,5.7,7.6,1015.4,13.4,1.62
2023,07,18,18,40,322,4.6,5.8,1016.2,13.6,1.56
2023,07,18,20,10,318,6.3,8.0,1016.5,13.7,1.51
2023,07,18,21,40,269,4.1,5.0,1016.5,13.2,1.33
2023,07,18,23,10,306,5.5,6.9,1016.1,13.6,1.39
2023,07,19,00,40,307,5.1,6.3,1015.8,13.6,1.53
2023,07,19,02,10,304,5.8,7.5,1015.5,13.5,1.40
2023,07,19,03,40,298,5.9,7.5,1015.7,13.5,1.41
2023,07,19,05,10,305,5.1,6.8,1016.4,13.4,1.20
2023,07,19,06,40,298,5.1,6.4,1016.4,13.1,1.30
2023,07,19,08,10,284,5.1,6.7,1016.4,12.9,1.45
2023,07,19,09,40,291,5.2,6.6,1016.3,12.8,1.57
2023,07,19,11,10,297,6.5,8.4,1016.0,12.7,1.62
2023,07,19,12,40,268,4.1,5.4,1015.8,12.6,1.55
2023,07,19,14,10,335,4.0,5.1,1016.7,12.8,1.49
2023,07,19,15,40,337,3.6,4.8,1017.6,12.8,1.53
2023,07,19,17,10,290,4.1,5.3,1018.2,12.7,1.47
2023,07,19,18,40,313,4.3,5.4,1018.7,12.6,1.37
2023,07,19,20,10,289,4.2,5.3,1018.6,12.5,1.38
2023,07,19,21,40,289,4.3,5.5,1018.4,12.7,1.35
2023,07,19,23,10,322,5.8,7.4,1018.1,12.9,1.57
2023,07,20,00,40,319,8.3,10.5,1017.8,12.9,1.44
2023,07,20,02,10,312,8.5,10.3,1017.6,12.6,1.56
2023,07,20,03,40,308,8.4,10.5,1017.2,12.5,1.81
2023,07,20,05,10,306,6.6,8.5,1017.8,12.1,1.75
2023,07,20,06,40,309,5.9,7.9,1017.8,11.8,1.81
2023,07,20,08,10,317,7.1,8.8,1017.4,11.6,1.80
2023,07,20,09,40,318,7.5,9.5,1017.3,11.5,1.92
2023,07,20,11,10,313,7.1,8.5,1017.2,11.3,1.99
2023,07,20,12,40,319,7.9,9.5,1017.4,12.3,2.16
2023,07,20,14,10,315,7.5,9.0,1017.9,12.1,2.39
2023,07,20,15,40,331,5.6,7.0,1018.3,12.1,1.95
2023,07,20,17,10,317,6.6,8.4,1018.7,11.9,1.76
2023,07,20,18,40,328,6.2,7.8,1018.7,12.0,1.63
2023,07,20,20,10,317,7.9,10.2,1018.4,12.0,1.54
2023,07,20,21,40,314,8.4,10.0,1018.1,12.1,1.57
2023,07,20,23,10,307,9.1,11.0,1017.6,12.4,1.53
2023,07,21,00,40,308,9.7,12.2,1017.1,12.5,1.57
2023,07,21,02,10,306,10.2,12.3,1016.4,12.2,1.55
2023,07,21,03,40,307,10.1,13.1,1016.0,11.8,1.70
2023,07,21,05,10,316,8.8,11.1,1016.1,11.7,2.05
2023,07,21,06,40,319,8.3,10.1,1016.1,11.5,2.03
2023,07,21,08,10,322,6.8,8.1,1015.7,11.4,1.85
2023,07,21,09,40,316,5.4,6.6,1015.2,11.3,1.62
2023,07,21,11,10,324,4.6,6.0,1014.9,12.2,1.67
2023,07,21,12,40,317,7.2,8.6,1015.3,12.3,1.62
2023,07,21,14,10,318,6.8,8.6,1015.9,12.2,1.58
2023,07,21,15,40,319,8.0,9.6,1015.9,12.2,1.62
2023,07,21,17,10,323,7.1,9.1,1016.5,12.1,1.81
2023,07,21,18,40,314,7.3,9.3,1016.4,12.1,1.81
2023,07,21,20,10,314,7.0,8.8,1016.5,12.2,1.71
2023,07,21,21,40,303,6.0,7.7,1015.6,12.4,1.59
2023,07,21,23,10,304,7.7,9.1,1014.6,12.6,1.54
2023,07,22,00,40,301,7.1,9.4,1013.5,12.8,1.51
2023,07,22,02,10,290,7.4,8.9,1013.4,12.8,1.55
2023,07,22,03,40,301,5.2,7.2,1013.4,12.8,1.87
2023,07,22,05,10,309,6.3,8.5,1013.7,12.6,2.16
2023,07,22,06,40,318,8.4,11.0,1013.2,12.4,2.37
2023,07,22,08,10,317,10.1,12.2,1013.0,12.2,2.13
2023,07,22,09,40,320,7.1,8.9,1012.6,12.1,2.11
2023,07,22,11,10,311,6.9,8.5,1012.2,12.2,1.92
2023,07,22,12,40,309,6.6,8.4,1012.2,12.2,1.90
2023,07,22,14,10,320,6.0,8.6,1012.8,12.4,1.82
2023,07,22,15,40,327,4.8,6.0,1013.3,12.5,1.70
2023,07,22,17,10,323,5.0,6.2,1013.2,12.6,1.54
2023,07,22,18,40,315,6.1,7.3,1013.2,12.7,1.54
2023,07,22,20,10,316,6.8,8.2,1013.0,12.8,1.70
2023,07,22,22,10,311,7.3,8.9,1012.7,12.8,1.61
2023,07,22,23,40,311,7.2,9.1,1011.9,12.9,1.52
2023,07,23,01,10,312,7.2,9.3,1011.2,13.0,1.65
2023,07,23,02,40,300,6.4,8.3,1011.3,13.0,1.73
2023,07,23,04,10,318,2.9,4.1,1011.1,12.9,1.74
2023,07,23,05,40,306,5.5,7.2,1011.3,12.9,2.00
2023,07,23,07,10,314,5.3,6.6,1011.4,12.8,1.92
2023,07,23,08,40,316,5.1,6.5,1011.2,12.8,2.06
2023,07,23,10,10,324,5.0,7.1,1011.3,12.7,1.71
2023,07,23,11,40,319,4.5,6.4,1011.5,12.7,1.74
2023,07,23,13,10,316,4.2,5.4,1012.2,12.7,1.72
2023,07,23,14,40,310,6.5,8.2,1012.3,12.7,1.67
2023,07,23,16,10,314,5.8,7.8,1013.2,12.8,1.70
2023,07,23,17,40,314,8.8,11.6,1013.3,12.8,1.61
2023,07,23,19,10,310,7.3,10.0,1014.0,12.9,1.79
2023,07,23,20,40,289,4.3,5.6,1014.6,13.0,1.61
2023,07,23,22,10,292,5.6,7.3,1014.3,13.3,1.61
2023,07,23,23,40,286,5.3,6.8,1014.3,13.4,1.58
2023,07,24,01,10,272,4.8,6.0,1014.6,13.4,1.61
2023,07,24,02,40,263,2.8,4.0,1015.1,13.4,1.66
2023,07,24,04,10,259,4.0,5.1,1015.3,13.2,1.65
2023,07,24,05,40,284,4.6,5.6,1015.8,12.9,1.80
2023,07,24,07,10,307,5.4,6.7,1015.8,12.9,1.75
2023,07,24,08,40,315,8.3,10.2,1016.1,12.9,1.71
2023,07,24,10,10,310,8.6,10.5,1016.2,12.9,1.86
2023,07,24,11,40,317,8.3,10.3,1016.9,12.6,1.68
2023,07,24,13,10,311,9.6,12.3,1017.0,12.7,1.72
2023,07,24,14,40,310,8.4,10.5,1018.4,12.6,1.59
2023,07,24,16,10,310,8.2,10.7,1019.4,12.6,1.60
2023,07,24,17,40,310,6.8,9.1,1019.8,12.7,1.54
2023,07,24,19,10,306,6.3,8.1,1020.0,12.6,1.51
2023,07,24,20,40,288,3.9,4.9,1020.3,12.9,1.28
2023,07,24,22,10,299,4.3,5.2,1020.0,13.3,1.12
2023,07,24,23,40,304,7.3,8.7,1019.5,13.6,1.18
2023,07,25,01,10,312,6.9,9.0,1018.9,13.6,1.29
2023,07,25,02,40,313,7.1,8.4,1018.4,13.5,1.45
2023,07,25,04,10,313,7.3,9.2,1018.7,13.4,1.65
2023,07,25,05,40,320,6.4,8.5,1019.0,13.4,1.68
2023,07,25,07,10,318,7.4,9.0,1018.6,13.3,1.51
2023,07,25,08,40,319,8.2,10.0,1018.4,13.3,1.51
2023,07,25,10,10,317,8.0,9.9,1018.3,13.2,1.34
2023,07,25,11,40,316,7.5,8.9,1018.2,13.1,1.22
2023,07,25,13,10,315,7.0,8.4,1018.4,13.1,1.11
2023,07,25,14,40,322,7.2,8.9,1018.9,13.1,1.12
2023,07,25,16,10,322,7.2,8.6,1019.3,13.1,1.14
2023,07,25,17,40,316,6.2,7.5,1019.5,13.1,1.09
2023,07,25,19,10,299,6.4,7.6,1019.3,13.2,1.12
2023,07,25,20,40,301,4.9,6.1,1019.0,13.4,1.15
2023,07,25,22,10,304,6.3,8.1,1018.3,13.7,1.10
2023,07,25,23,40,309,7.9,9.7,1017.5,13.5,1.15
2023,07,26,01,10,299,5.3,6.3,1016.9,13.6,1.24
2023,07,26,02,40,301,7.5,9.1,1016.5,13.6,1.35
2023,07,26,04,10,301,6.8,8.3,1016.4,13.5,1.55
2023,07,26,05,40,307,7.3,9.0,1016.6,13.3,1.66
2023,07,26,07,10,307,5.9,7.5,1016.7,13.0,1.64
2023,07,26,08,40,296,5.3,6.9,1016.3,12.6,1.54
2023,07,26,10,10,279,4.0,5.3,1016.0,12.4,1.40
2023,07,26,11,40,307,5.1,6.9,1016.0,12.2,1.54
2023,07,26,13,10,306,4.6,6.4,1016.6,12.2,1.35
2023,07,26,14,40,302,4.4,5.9,1016.9,12.3,1.39
2023,07,26,16,10,284,4.2,5.8,1017.4,12.4,1.42
2023,07,26,17,40,285,3.5,5.0,1017.5,12.4,1.43
2023,07,26,19,10,287,4.2,5.3,1017.9,12.6,1.42
2023,07,26,20,40,269,4.8,5.9,1017.6,12.8,1.52
2023,07,26,22,10,287,4.4,5.7,1017.0,13.2,1.36
2023,07,26,23,40,301,5.2,6.9,1016.4,13.3,1.38
2023,07,27,01,10,305,7.4,9.4,1015.6,13.1,1.48
2023,07,27,02,40,290,5.3,6.6,1016.0,13.0,1.58
2023,07,27,04,10,259,5.1,6.2,1016.0,12.8,1.42
2023,07,27,05,40,270,4.4,5.5,1016.2,12.8,1.47
2023,07,27,07,10,282,3.5,4.9,1016.0,12.4,1.40
2023,07,27,08,40,282,3.9,5.3,1015.8,12.2,1.66
2023,07,27,10,10,291,3.9,5.0,1015.3,12.3,1.73
2023,07,27,11,40,289,4.9,6.4,1015.7,12.1,1.72
2023,07,27,13,10,314,8.1,10.1,1016.0,12.2,1.70
2023,07,27,14,40,308,7.9,10.9,1016.5,12.5,1.83
2023,07,27,16,10,298,8.4,10.7,1017.0,12.5,1.79
2023,07,27,17,40,309,7.4,10.0,1017.7,12.5,1.71
2023,07,27,19,10,303,6.0,7.8,1018.6,12.5,1.54
2023,07,27,20,40,296,5.7,7.1,1018.4,12.4,1.54
2023,07,27,22,10,294,5.9,7.5,1017.9,12.3,1.64
2023,07,27,23,40,301,5.9,7.2,1017.3,12.3,1.75
2023,07,28,01,10,304,4.8,6.3,1016.9,12.1,1.69
2023,07,28,02,40,291,3.1,5.0,1016.9,12.2,2.05
2023,07,28,04,10,304,5.6,6.9,1016.9,12.0,1.91
2023,07,28,05,40,298,6.2,7.7,1017.3,12.0,1.65
2023,07,28,07,10,302,4.7,5.7,1017.3,12.1,1.41
2023,07,28,08,40,296,4.4,5.5,1017.2,12.3,1.31
2023,07,28,10,10,310,7.3,9.8,1016.4,12.2,1.29
2023,07,28,11,40,316,8.4,10.7,1016.5,12.1,1.43
2023,07,28,13,10,321,7.9,10.3,1017.0,12.0,1.50
2023,07,28,14,40,315,6.9,8.9,1017.6,12.1,1.48
2023,07,28,16,10,326,6.1,7.5,1018.1,12.0,1.48
2023,07,28,17,40,321,4.8,5.9,1018.9,12.9,1.38
2023,07,28,19,10,315,5.5,7.1,1019.0,13.1,1.31
2023,07,28,20,40,311,7.5,9.1,1018.4,12.9,1.30
2023,07,28,22,10,304,5.2,6.4,1017.9,12.9,1.24
2023,07,29,00,10,303,6.0,7.2,1017.4,13.2,1.34
2023,07,29,01,40,294,6.0,7.1,1017.1,13.5,1.29
2023,07,29,03,10,289,5.7,6.7,1017.6,13.0,1.29
2023,07,29,04,40,294,5.5,6.8,1017.9,12.3,1.15
2023,07,29,06,10,307,9.0,12.1,1017.9,12.2,1.26
2023,07,29,07,40,315,9.0,10.9,1017.9,12.7,1.42
2023,07,29,09,10,318,8.1,10.0,1017.6,12.7,1.45
2023,07,29,10,40,322,6.8,8.6,1017.4,12.6,1.51
2023,07,29,12,10,324,6.0,7.8,1017.7,12.5,1.30
2023,07,29,13,40,319,4.3,5.7,1018.5,12.3,1.22
2023,07,29,15,10,310,3.9,4.8,1018.9,12.3,1.39
2023,07,29,16,40,308,3.7,4.6,1019.1,12.3,1.28
2023,07,29,18,10,304,4.9,6.3,1019.5,12.4,1.29
2023,07,29,19,40,300,5.2,6.5,1020.4,12.6,1.28
2023,07,29,21,10,286,5.9,8.2,1020.2,12.9,1.16
2023,07,29,22,40,311,9.1,10.9,1019.1,12.8,1.22
2023,07,30,00,10,313,7.9,10.4,1018.5,12.8,1.21
2023,07,30,01,40,313,8.0,10.0,1018.3,12.8,1.23
2023,07,30,03,10,312,8.3,9.8,1018.1,12.4,1.17
2023,07,30,04,40,313,7.9,9.5,1018.3,12.2,1.52
2023,07,30,06,10,309,7.4,9.7,1018.6,12.1,1.47
2023,07,30,07,40,313,7.7,9.6,1018.1,12.2,1.54
2023,07,30,09,10,312,8.4,11.6,1017.5,11.9,1.48
2023,07,30,10,40,313,7.0,8.6,1017.0,11.6,1.42
2023,07,30,12,10,317,5.9,7.2,1016.4,11.4,1.35
2023,07,30,13,40,307,3.8,5.5,1017.2,11.3,1.47
2023,07,30,15,10,314,4.2,5.7,1017.6,11.2,1.44
2023,07,30,16,40,356,1.5,2.0,1017.9,11.1,1.20
2023,07,30,18,10,126,1.7,2.6,1018.5,11.2,1.16
2023,07,30,19,40,296,4.2,5.1,1018.4,11.6,1.27
2023,07,30,21,10,296,5.3,6.3,1017.9,12.3,1.25
2023,07,30,22,40,294,6.0,7.2,1017.4,12.4,1.31
2023,07,31,00,10,307,5.8,7.1,1016.9,13.0,1.24
2023,07,31,01,40,295,7.3,8.8,1016.4,13.0,1.31
2023,07,31,03,10,287,5.2,6.8,1017.0,12.7,1.29
2023,07,31,04,40,302,7.3,9.7,1016.5,12.5,1.61
2023,07,31,06,10,294,4.6,6.3,1016.7,12.1,1.64
2023,07,31,07,40,264,2.9,4.1,1016.6,11.8,1.68
2023,07,31,09,10,285,4.3,5.3,1016.4,11.7,1.63
2023,07,31,10,40,293,3.5,4.5,1016.1,11.5,1.52
2023,07,31,12,10,306,4.1,5.6,1016.0,11.5,1.48
2023,07,31,13,40,313,7.5,9.2,1016.2,11.4,1.51
2023,07,31,15,10,328,5.7,8.1,1017.0,11.4,1.44
2023,07,31,16,40,307,6.7,8.2,1017.3,11.5,1.46
2023,07,31,18,10,310,5.6,7.2,1017.3,11.6,1.44
2023,07,31,19,40,310,7.2,9.4,1017.6,11.8,1.62
2023,07,31,21,10,304,7.1,8.6,1017.4,11.8,1.52
2023,07,31,22,40,297,5.9,7.3,1016.8,11.9,1.46
2023,08,01,00,10,282,4.8,5.9,1016.7,12.0,1.37
2023,08,01,01,40,286,5.9,6.9,1015.6,12.0,1.41
2023,08,01,03,10,271,3.8,5.0,1016.0,11.9,1.41
2023,08,01,04,40,231,3.3,4.1,1016.4,11.9,1.69
2023,08,01,06,10,275,4.8,6.1,1016.2,11.8,1.71
2023,08,01,07,40,294,4.0,5.6,1016.3,11.8,1.81
2023,08,01,09,10,287,4.8,6.2,1016.4,11.8,1.45
2023,08,01,10,40,276,4.3,5.3,1016.0,11.8,1.38
2023,08,01,12,10,293,5.0,6.5,1016.5,11.7,1.24
2023,08,01,13,40,280,5.7,7.4,1016.6,11.7,1.33
2023,08,01,15,10,297,5.9,7.6,1016.9,11.7,1.48
2023,08,01,16,40,317,6.3,8.6,1017.9,11.7,1.33
2023,08,01,18,10,296,5.9,7.7,1018.0,11.7,1.27
2023,08,01,20,10,320,3.5,4.7,1018.4,11.7,1.31
2023,08,01,21,40,206,2.9,3.7,1018.4,11.9,1.13
2023,08,01,23,10,241,3.3,3.8,1018.0,12.1,1.15
2023,08,02,00,40,281,4.3,6.4,1017.9,12.1,1.20
2023,08,02,02,10,284,2.6,3.3,1017.9,12.0,1.11
2023,08,02,03,40,282,3.6,4.9,1018.1,11.9,1.12
2023,08,02,05,10,264,3.3,4.1,1018.7,11.7,1.09
2023,08,02,06,40,272,3.6,4.1,1018.4,12.1,1.00
2023,08,02,08,10,255,2.8,3.8,1018.3,12.1,1.07
2023,08,02,09,40,220,3.4,4.1,1017.9,12.3,1.14
2023,08,02,11,10,262,3.8,5.4,1017.3,12.3,1.11
2023,08,02,12,40,287,6.2,10.1,1017.4,12.2,1.18
2023,08,02,14,10,312,5.4,6.9,1017.8,12.0,1.23
2023,08,02,15,40,324,4.2,5.2,1018.7,11.9,1.16
2023,08,02,17,10,340,2.1,3.2,1019.3,11.9,1.03
2023,08,02,18,40,270,3.2,4.2,1019.5,12.0,1.15
2023,08,02,20,10,299,4.7,6.1,1019.5,12.1,1.10
2023,08,02,21,40,296,3.3,4.5,1019.6,12.1,1.23
2023,08,02,23,10,288,5.4,6.8,1019.2,12.2,1.21
2023,08,03,00,40,289,6.4,8.4,1018.8,12.2,1.12
2023,08,03,02,10,289,7.2,8.9,1018.4,12.2,1.29
2023,08,03,03,40,302,7.1,8.9,1018.1,12.2,1.50
2023,08,03,05,10,292,9.7,12.1,1018.1,12.4,1.40
2023,08,03,06,40,297,9.7,11.7,1018.3,12.5,1.57
2023,08,03,08,10,300,8.3,11.2,1018.7,12.4,1.49
2023,08,03,09,40,305,7.1,8.8,1018.6,12.3,1.25
2023,08,03,11,10,301,7.9,10.3,1018.4,12.1,1.33
2023,08,03,12,40,306,7.7,9.6,1018.7,11.9,1.29
2023,08,03,14,10,307,6.1,7.4,1019.6,11.8,1.14
2023,08,03,15,40,288,4.6,5.9,1020.2,11.8,1.05
2023,08,03,17,10,285,4.7,6.7,1020.4,11.9,0.93
2023,08,03,18,40,287,4.0,4.7,1020.8,12.2,0.89
2023,08,03,20,10,288,4.4,5.6,1020.8,12.6,0.87
2023,08,03,21,40,274,5.4,6.4,1020.8,12.8,0.91
2023,08,03,23,10,274,5.6,6.5,1020.0,12.8,0.84
2023,08,04,00,40,273,5.3,6.4,1020.0,12.8,0.82
2023,08,04,02,10,288,6.0,7.4,1019.3,12.8,0.96
2023,08,04,03,40,307,7.3,9.5,1019.0,12.3,1.27
2023,08,04,05,10,311,7.4,9.2,1019.3,12.4,1.45
2023,08,04,06,40,313,7.7,9.7,1019.0,12.4,1.38
2023,08,04,08,10,313,5.8,7.5,1018.8,12.4,1.34
2023,08,04,09,40,304,3.9,4.9,1018.5,12.2,1.18
2023,08,04,11,10,319,6.6,8.0,1018.0,11.9,1.08
2023,08,04,12,40,321,6.1,7.8,1017.8,12.4,1.16
2023,08,04,14,10,313,6.3,8.4,1018.1,12.3,1.23
2023,08,04,15,40,323,7.7,9.4,1018.4,12.5,1.37
2023,08,04,17,10,320,5.2,6.3,1018.9,12.5,1.28
2023,08,04,18,40,314,4.6,6.1,1018.8,12.6,1.12
2023,08,04,20,10,320,6.7,8.4,1018.6,12.6,1.09
2023,08,04,21,40,314,7.4,8.8,1017.8,12.7,1.02
2023,08,04,23,10,307,6.9,8.4,1017.5,12.8,1.11
2023,08,05,00,40,285,5.2,6.3,1017.3,12.7,1.20
2023,08,05,02,10,312,8.3,10.5,1016.6,12.7,1.17
2023,08,05,03,40,304,9.9,11.7,1016.5,12.5,1.61
2023,08,05,05,10,316,9.5,11.8,1016.8,12.3,2.11
2023,08,05,06,40,320,10.2,12.6,1016.2,12.1,1.96
2023,08,05,08,10,323,8.8,11.4,1016.0,12.1,1.68
2023,08,05,09,40,313,8.4,10.5,1015.6,12.1,1.76
2023,08,05,11,10,329,7.8,9.4,1015.9,12.2,1.82
2023,08,05,12,40,321,9.6,11.8,1015.8,12.1,1.96
2023,08,05,14,10,327,8.7,11.0,1016.4,11.8,1.92
2023,08,05,15,40,335,5.4,7.0,1017.0,11.8,1.82
2023,08,05,17,10,347,4.4,5.3,1017.2,11.8,1.67
2023,08,05,18,40,319,4.7,6.2,1018.1,11.9,1.62
2023,08,05,20,10,318,6.5,8.0,1018.1,12.0,1.57
2023,08,05,21,40,312,7.8,10.6,1017.6,12.2,1.78
2023,08,05,23,10,312,9.0,12.1,1017.0,12.3,2.01
2023,08,06,00,40,313,8.0,9.8,1016.3,12.3,1.69
2023,08,06,02,10,309,9.4,11.1,1015.6,12.3,1.95
2023,08,06,03,40,314,10.3,12.5,1015.7,12.2,2.16
2023,08,06,05,10,318,9.5,12.2,1016.3,12.1,2.45
2023,08,06,06,40,317,8.0,10.1,1016.8,12.1,2.15
2023,08,06,08,10,318,10.0,12.5,1016.0,12.1,2.25
2023,08,06,09,40,327,7.7,10.0,1015.8,12.0,2.39
2023,08,06,11,10,317,6.0,8.0,1015.9,11.9,2.27
2023,08,06,12,40,325,6.6,8.5,1016.1,11.9,2.25
2023,08,06,14,10,334,5.4,6.8,1017.0,11.8,2.13
2023,08,06,15,40,323,6.3,8.3,1017.6,11.8,2.20
2023,08,06,17,10,319,6.3,8.1,1018.1,11.7,2.01
2023,08,06,18,40,317,5.6,7.4,1018.7,11.8,1.95
2023,08,06,20,10,307,6.0,7.4,1018.3,11.9,1.72
2023,08,06,21,40,296,7.0,8.5,1017.4,12.1,1.98
2023,08,06,23,10,304,7.3,9.9,1016.3,12.3,1.90
2023,08,07,00,40,299,5.1,7.1,1015.7,12.4,2.23
2023,08,07,02,10,319,6.4,8.9,1015.1,12.4,2.30
2023,08,07,03,40,324,6.1,7.7,1015.1,12.1,2.43
2023,08,07,05,10,337,1.7,4.0,1015.8,12.0,2.38
2023,08,07,06,40,308,4.7,5.9,1015.7,12.0,2.02
2023,08,07,08,10,312,6.0,7.1,1015.4,12.1,2.16
2023,08,07,09,40,320,4.7,5.8,1014.9,12.1,2.17
2023,08,07,11,10,308,3.2,4.0,1014.9,12.1,1.98
2023,08,07,12,40,324,3.4,4.4,1014.9,12.1,1.93
2023,08,07,14,10,323,2.0,3.7,1015.4,12.2,1.90
2023,08,07,15,40,324,2.7,4.1,1015.9,12.3,1.85
2023,08,07,17,10,326,5.4,7.0,1016.4,12.7,1.84
2023,08,07,18,40,322,6.7,8.7,1016.7,12.5,1.80
2023,08,07,20,10,314,5.3,7.0,1017.0,12.7,1.92
2023,08,07,21,40,317,6.2,8.0,1016.3,12.9,1.99
2023,08,07,23,10,306,6.2,8.1,1015.7,13.0,2.00
2023,08,08,00,40,290,5.2,6.9,1015.4,13.1,2.09
2023,08,08,02,10,260,3.5,4.6,1015.2,13.0,1.95
2023,08,08,03,40,245,3.4,4.4,1015.3,13.0,1.84
2023,08,08,05,10,233,3.5,4.3,1015.6,12.9,1.92
2023,08,08,06,40,227,3.3,4.2,1015.7,12.9,1.97
2023,08,08,08,10,260,3.5,4.8,1016.0,13.1,1.84
2023,08,08,09,40,221,2.6,3.9,1015.7,13.1,1.75
2023,08,08,11,10,209,3.2,4.3,1015.3,13.3,1.73
2023,08,08,12,40,204,3.9,4.6,1015.4,13.2,1.57
2023,08,08,14,10,222,3.5,4.5,1015.9,13.1,1.80
2023,08,08,15,40,218,4.8,5.9,1016.4,13.0,1.56
2023,08,08,17,10,174,4.6,6.0,1016.7,13.1,1.52
2023,08,08,18,40,173,6.5,8.2,1017.1,13.2,1.49
2023,08,08,20,10,174,6.7,7.9,1017.2,13.2,1.37
2023,08,08,21,40,169,6.6,8.0,1016.8,13.3,1.40
2023,08,08,23,10,180,4.5,5.5,1016.0,13.0,1.25
2023,08,09,00,40,195,2.7,3.8,1015.4,12.8,1.27
2023,08,09,02,10,176,1.9,3.0,1014.9,12.5,1.30
2023,08,09,03,40,214,2.1,2.8,1014.9,12.4,1.20
2023,08,09,05,10,254,2.1,2.9,1015.7,12.4,1.21
2023,08,09,06,40,308,2.6,3.9,1015.5,12.5,1.13
2023,08,09,08,10,288,0.9,1.5,1015.2,13.0,1.00
2023,08,09,09,40,206,1.7,2.4,1014.8,13.0,0.99
2023,08,09,11,10,153,3.8,4.9,1014.2,12.9,0.97
2023,08,09,12,40,128,5.4,6.8,1013.9,12.6,0.89
2023,08,09,14,10,135,3.1,3.8,1014.3,12.5,0.93
2023,08,09,15,40,168,3.2,3.9,1014.9,12.4,1.05
2023,08,09,17,10,170,2.2,2.8,1015.2,12.4,1.10
2023,08,09,18,40,163,0.8,1.8,1015.5,12.1,1.11
2023,08,09,20,10,142,0.1,0.9,1015.4,12.7,1.06
2023,08,09,21,40,160,1.5,2.3,1015.2,12.6,0.92
2023,08,09,23,10,245,1.5,2.4,1014.7,13.6,0.86
2023,08,10,00,40,226,0.9,1.8,1014.3,12.9,0.92
2023,08,10,02,10,294,3.0,3.9,1014.1,12.8,0.93
2023,08,10,03,40,335,2.2,3.0,1014.5,12.7,0.96
2023,08,10,05,10,166,1.3,1.8,1014.8,12.6,0.96
2023,08,10,06,40,190,2.6,3.4,1014.5,12.7,0.90
2023,08,10,08,10,238,2.5,3.0,1014.1,13.1,0.91
2023,08,10,09,40,239,2.4,3.0,1013.9,12.7,0.83
2023,08,10,11,10,231,2.2,2.7,1013.7,12.6,0.88
2023,08,10,12,40,208,1.2,1.7,1013.9,12.8,0.78
2023,08,10,14,10,290,2.3,3.0,1014.2,12.5,0.80
2023,08,10,15,40,187,1.7,2.6,1014.7,12.7,0.82
2023,08,10,17,10,225,2.2,3.4,1015.2,12.8,0.86
2023,08,10,18,40,206,4.1,5.0,1015.5,13.0,0.85
2023,08,10,20,10,223,4.1,4.8,1015.7,13.3,0.83
2023,08,10,21,40,225,3.4,4.3,1015.9,13.5,0.77
2023,08,10,23,10,256,1.6,2.0,1015.5,13.4,0.84
2023,08,11,00,40,262,2.6,4.1,1015.1,13.8,0.88
2023,08,11,02,10,260,2.9,3.7,1015.4,14.0,0.96
2023,08,11,03,40,219,1.6,2.2,1015.7,13.8,0.87
2023,08,11,05,10,246,3.1,3.7,1016.0,13.3,0.96
2023,08,11,06,40,277,3.8,4.7,1015.7,13.5,0.80
2023,08,11,08,10,259,2.6,3.1,1015.7,13.5,0.87
2023,08,11,10,10,214,1.8,2.3,1015.6,13.2,0.82
2023,08,11,12,10,225,1.5,2.0,1015.5,13.2,0.86
2023,08,11,13,40,238,2.3,2.8,1015.9,13.4,0.85
